Entity,Code,Year,"Energy imports, net (% of energy use)"
Congo,COG,1993,-1153.3976
Congo,COG,1994,-1251.6418
Congo,COG,1995,-1148.277
Congo,COG,1996,-1364.9899
Congo,COG,1997,-1633.8765
Congo,COG,1998,-1777.6506
Congo,COG,1999,-1939.3452
Congo,COG,2000,-1931.3293
Congo,COG,2001,-1590.599
Congo,COG,2002,-1524.6611
Congo,COG,2003,-1166.2476
Congo,COG,2004,-1135.5995
Congo,COG,2005,-1152.2313
Congo,COG,2006,-998.367
Congo,COG,2007,-892.2911
Congo,COG,2008,-875.8171
Congo,COG,2009,-922.4426
Congo,COG,2010,-934.27954
Congo,COG,2011,-632.1627
Congo,COG,2012,-537.70636
Congo,COG,2013,-453.8497
Congo,COG,2014,-459.95645
Congo,COG,2015,-420.1744
Congo,COG,2016,-395.3551
Congo,COG,2017,-463.76083
Congo,COG,2018,-548.5007
Congo,COG,2019,-511.22992
Congo,COG,2020,-452.50848
Congo,COG,2021,-391.39313
Congo,COG,2022,-347.41986
Costa Rica,CRI,1990,62.00134
Costa Rica,CRI,1991,60.44692
Costa Rica,CRI,1992,62.72046
Costa Rica,CRI,1993,63.856182
Costa Rica,CRI,1994,66.88548
Costa Rica,CRI,1995,69.97913
Costa Rica,CRI,1996,66.807884
Costa Rica,CRI,1997,64.95926
Costa Rica,CRI,1998,72.53828
Costa Rica,CRI,1999,71.23349
Costa Rica,CRI,2000,61.418133
Costa Rica,CRI,2001,65.25216
Costa Rica,CRI,2002,64.24449
Costa Rica,CRI,2003,62.6698
Costa Rica,CRI,2004,52.03617
Costa Rica,CRI,2005,54.956833
Costa Rica,CRI,2006,54.48197
Costa Rica,CRI,2007,56.272568
Costa Rica,CRI,2008,57.266884
Costa Rica,CRI,2009,51.888477
Costa Rica,CRI,2010,53.24357
Costa Rica,CRI,2011,54.34838
Costa Rica,CRI,2012,50.292126
Costa Rica,CRI,2013,51.041447
Costa Rica,CRI,2014,52.250374
Costa Rica,CRI,2015,50.898605
Costa Rica,CRI,2016,56.106194
Costa Rica,CRI,2017,60.51874
Costa Rica,CRI,2018,58.36692
Costa Rica,CRI,2019,57.96381
Costa Rica,CRI,2020,46.820614
Costa Rica,CRI,2021,53.383698
Costa Rica,CRI,2022,53.08766
Costa Rica,CRI,2023,55.473686
Cote d'Ivoire,CIV,1990,25.079008
Cote d'Ivoire,CIV,1991,26.590765
Cote d'Ivoire,CIV,1992,26.186825
Cote d'Ivoire,CIV,1993,25.63444
Cote d'Ivoire,CIV,1994,25.420654
Cote d'Ivoire,CIV,1995,20.892431
Cote d'Ivoire,CIV,1996,14.080341
Cote d'Ivoire,CIV,1997,11.050065
Cote d'Ivoire,CIV,1998,11.343933
Cote d'Ivoire,CIV,1999,17.076744
Cote d'Ivoire,CIV,2000,14.60034
Cote d'Ivoire,CIV,2001,11.5900955
Cote d'Ivoire,CIV,2002,9.243255
Cote d'Ivoire,CIV,2003,-0.0079621
Cote d'Ivoire,CIV,2004,-1.7069851
Cote d'Ivoire,CIV,2005,-7.292621
Cote d'Ivoire,CIV,2006,-24.056513
Cote d'Ivoire,CIV,2007,-12.821686
Cote d'Ivoire,CIV,2008,-13.484114
Cote d'Ivoire,CIV,2009,-15.865258
Cote d'Ivoire,CIV,2010,-10.283548
Cote d'Ivoire,CIV,2011,-6.364434
Cote d'Ivoire,CIV,2012,1.629628
Cote d'Ivoire,CIV,2013,6.066066
Cote d'Ivoire,CIV,2014,7.7174234
Cote d'Ivoire,CIV,2015,3.207896
Cote d'Ivoire,CIV,2016,5.1000776
Cote d'Ivoire,CIV,2017,3.0147243
Cote d'Ivoire,CIV,2018,7.79211
Cote d'Ivoire,CIV,2019,4.6010466
Cote d'Ivoire,CIV,2020,8.143785
Cote d'Ivoire,CIV,2021,13.230067
Cote d'Ivoire,CIV,2022,14.37861
Croatia,HRV,1990,40.955875
Croatia,HRV,1991,30.903326
Croatia,HRV,1992,36.135952
Croatia,HRV,1993,34.03368
Croatia,HRV,1994,37.598812
Croatia,HRV,1995,35.985977
Croatia,HRV,1996,41.468945
Croatia,HRV,1997,43.85104
Croatia,HRV,1998,46.645046
Croatia,HRV,1999,49.54766
Croatia,HRV,2000,48.890392
Croatia,HRV,2001,47.11787
Croatia,HRV,2002,54.98708
Croatia,HRV,2003,51.16974
Croatia,HRV,2004,52.436005
Croatia,HRV,2005,53.25636
Croatia,HRV,2006,49.779713
Croatia,HRV,2007,52.4773
Croatia,HRV,2008,55.53624
Croatia,HRV,2009,46.635025
Croatia,HRV,2010,47.349205
Croatia,HRV,2011,50.458576
Croatia,HRV,2012,50.63929
Croatia,HRV,2013,48.28244
Croatia,HRV,2014,45.019108
Croatia,HRV,2015,49.628925
Croatia,HRV,2016,49.307655
Croatia,HRV,2017,54.257565
Croatia,HRV,2018,54.123043
Croatia,HRV,2019,57.79627
Croatia,HRV,2020,54.170845
Croatia,HRV,2021,55.43066
Croatia,HRV,2022,61.895535
Cuba,CUB,2006,49.79237
Cuba,CUB,2007,47.918472
Cuba,CUB,2008,51.244614
Cuba,CUB,2009,55.537395
Cuba,CUB,2010,61.504333
Cuba,CUB,2011,57.410362
Cuba,CUB,2012,58.1701
Cuba,CUB,2013,56.995895
Cuba,CUB,2014,54.186043
Cuba,CUB,2015,54.839626
Cuba,CUB,2016,58.750618
Cuba,CUB,2017,55.23883
Cuba,CUB,2018,50.393948
Cuba,CUB,2019,52.813625
Cuba,CUB,2020,53.59377
Cuba,CUB,2021,58.13848
Cuba,CUB,2022,62.81333
Curacao,CUW,1990,215.07558
Curacao,CUW,1991,201.40378
Curacao,CUW,1992,247.42082
Curacao,CUW,1993,247.70628
Curacao,CUW,1994,241.35278
Curacao,CUW,1995,240.64476
Curacao,CUW,1996,237.60666
Curacao,CUW,1997,176.2832
Curacao,CUW,1998,169.1865
Curacao,CUW,1999,196.1447
Curacao,CUW,2000,197.30385
Curacao,CUW,2001,193.54825
Curacao,CUW,2002,195.54146
Curacao,CUW,2003,200.50584
Curacao,CUW,2004,195.84743
Curacao,CUW,2005,200.9623
Curacao,CUW,2006,204.84639
Curacao,CUW,2007,194.83952
Curacao,CUW,2008,201.40062
Curacao,CUW,2009,196.99188
Curacao,CUW,2010,210.1385
Curacao,CUW,2011,201.8863
Curacao,CUW,2012,199.02367
Curacao,CUW,2013,203.85045
Curacao,CUW,2014,192.1215
Curacao,CUW,2015,190.39331
Curacao,CUW,2016,204.73102
Curacao,CUW,2017,223.77126
Curacao,CUW,2018,236.119
Cyprus,CYP,1996,116.39848
Cyprus,CYP,2015,120.80098
Cyprus,CYP,2016,120.81703
Cyprus,CYP,2021,108.443146
Cyprus,CYP,2022,117.03786
Czechia,CZE,1990,15.286446
Czechia,CZE,1991,15.710724
Czechia,CZE,1992,15.792553
Czechia,CZE,1993,15.916368
Czechia,CZE,1994,18.753967
Czechia,CZE,1995,20.551218
Czechia,CZE,1996,24.226559
Czechia,CZE,1997,24.106358
Czechia,CZE,1998,25.114363
Czechia,CZE,1999,25.081736
Czechia,CZE,2000,22.779863
Czechia,CZE,2001,25.1361
Czechia,CZE,2002,26.335945
Czechia,CZE,2003,25.062338
Czechia,CZE,2004,25.557503
Czechia,CZE,2005,28.103739
Czechia,CZE,2006,27.666134
Czechia,CZE,2007,25.130087
Czechia,CZE,2008,27.930635
Czechia,CZE,2009,27.000782
Czechia,CZE,2010,25.55491
Czechia,CZE,2011,28.884722
Czechia,CZE,2012,25.429577
Czechia,CZE,2013,27.710579
Czechia,CZE,2014,30.286926
Czechia,CZE,2015,32.117294
Czechia,CZE,2016,32.877934
Czechia,CZE,2017,37.288013
Czechia,CZE,2018,37.08666
Czechia,CZE,2019,41.0173
Czechia,CZE,2020,38.783844
Czechia,CZE,2021,40.05276
Czechia,CZE,2022,42.043137
Czechia,CZE,2023,41.55119
Democratic Republic of Congo,COD,1990,-0.75458103
Democratic Republic of Congo,COD,1991,-1.6611745
Democratic Republic of Congo,COD,1992,-1.7655491
Democratic Republic of Congo,COD,1993,-1.7476419
Democratic Republic of Congo,COD,1994,-5.0919642
Democratic Republic of Congo,COD,1995,-5.3549967
Democratic Republic of Congo,COD,1996,-5.3198743
Democratic Republic of Congo,COD,1997,-5.0612164
Democratic Republic of Congo,COD,1998,-4.594543
Democratic Republic of Congo,COD,1999,-5.876258
Democratic Republic of Congo,COD,2000,-6.762795
Democratic Republic of Congo,COD,2001,-7.026049
Democratic Republic of Congo,COD,2002,-6.308891
Democratic Republic of Congo,COD,2003,-6.343372
Democratic Republic of Congo,COD,2004,-6.532487
Democratic Republic of Congo,COD,2005,-4.962456
Democratic Republic of Congo,COD,2006,-4.1127977
Democratic Republic of Congo,COD,2007,-3.6915593
Democratic Republic of Congo,COD,2008,-3.394833
Democratic Republic of Congo,COD,2009,-3.475266
Democratic Republic of Congo,COD,2010,-2.1832743
Democratic Republic of Congo,COD,2011,-1.4774718
Democratic Republic of Congo,COD,2012,-0.9853753
Democratic Republic of Congo,COD,2013,-0.36307016
Democratic Republic of Congo,COD,2014,0.4379254
Democratic Republic of Congo,COD,2015,-0.0069052824
Democratic Republic of Congo,COD,2016,-0.5209577
Democratic Republic of Congo,COD,2017,-0.3276307
Democratic Republic of Congo,COD,2018,0.18244486
Democratic Republic of Congo,COD,2019,0.61365247
Democratic Republic of Congo,COD,2020,0.47214574
Democratic Republic of Congo,COD,2021,0.45595214
Democratic Republic of Congo,COD,2022,1.5962656
Denmark,DNK,1990,49.81873
Denmark,DNK,1991,42.75186
Denmark,DNK,1992,40.187634
Denmark,DNK,1993,30.103981
Denmark,DNK,1994,30.248665
Denmark,DNK,1995,37.479656
Denmark,DNK,1996,24.269617
Denmark,DNK,1997,17.402779
Denmark,DNK,1998,6.170294
Denmark,DNK,1999,-18.762203
Denmark,DNK,2000,-40.050457
Denmark,DNK,2001,-31.520105
Denmark,DNK,2002,-45.964935
Denmark,DNK,2003,-34.23857
Denmark,DNK,2004,-51.115234
Denmark,DNK,2005,-55.21661
Denmark,DNK,2006,-38.95781
Denmark,DNK,2007,-26.75326
Denmark,DNK,2008,-23.265114
Denmark,DNK,2009,-20.242147
Denmark,DNK,2010,-17.632652
Denmark,DNK,2011,-6.930177
Denmark,DNK,2012,-3.4730256
Denmark,DNK,2013,13.334642
Denmark,DNK,2014,13.45958
Denmark,DNK,2015,14.417873
Denmark,DNK,2016,14.972058
Denmark,DNK,2017,12.469859
Denmark,DNK,2018,25.156713
Denmark,DNK,2019,43.753277
Denmark,DNK,2020,48.325565
Denmark,DNK,2021,34.89068
Denmark,DNK,2022,47.41871
Denmark,DNK,2023,44.433247
Dominican Republic,DOM,2012,93.229324
Dominican Republic,DOM,2013,93.03255
Dominican Republic,DOM,2014,93.565315
Dominican Republic,DOM,2015,95.35658
Dominican Republic,DOM,2016,94.424446
Dominican Republic,DOM,2017,93.04081
Dominican Republic,DOM,2018,93.420204
Dominican Republic,DOM,2019,93.94065
Dominican Republic,DOM,2020,89.58662
Dominican Republic,DOM,2021,91.28738
Dominican Republic,DOM,2022,94.42069
East Asia and Pacific (WB),,1990,19.517662
East Asia and Pacific (WB),,1991,18.79234
East Asia and Pacific (WB),,1992,20.411882
East Asia and Pacific (WB),,1993,21.809887
East Asia and Pacific (WB),,1994,22.07295
East Asia and Pacific (WB),,1995,21.5865
East Asia and Pacific (WB),,1996,21.927696
East Asia and Pacific (WB),,1997,22.927158
East Asia and Pacific (WB),,1998,20.736881
East Asia and Pacific (WB),,1999,21.765432
East Asia and Pacific (WB),,2000,23.012539
East Asia and Pacific (WB),,2001,20.937769
East Asia and Pacific (WB),,2002,21.097878
East Asia and Pacific (WB),,2003,21.079235
East Asia and Pacific (WB),,2004,22.145327
East Asia and Pacific (WB),,2005,19.59878
East Asia and Pacific (WB),,2006,19.0927
East Asia and Pacific (WB),,2007,19.355757
East Asia and Pacific (WB),,2008,19.36479
East Asia and Pacific (WB),,2009,19.704393
East Asia and Pacific (WB),,2010,20.396452
East Asia and Pacific (WB),,2011,20.454367
East Asia and Pacific (WB),,2012,21.59723
East Asia and Pacific (WB),,2013,21.554976
East Asia and Pacific (WB),,2014,21.263153
East Asia and Pacific (WB),,2015,21.165737
East Asia and Pacific (WB),,2016,22.516867
East Asia and Pacific (WB),,2017,23.64297
East Asia and Pacific (WB),,2018,23.890038
East Asia and Pacific (WB),,2019,23.230282
East Asia and Pacific (WB),,2020,23.499207
East Asia and Pacific (WB),,2021,22.919415
East Asia and Pacific (WB),,2022,21.842604
East Asia and Pacific (WB),,2023,35.605095
Ecuador,ECU,1990,-159.27592
Ecuador,ECU,1991,-156.93454
Ecuador,ECU,1992,-178.5753
Ecuador,ECU,1993,-199.70294
Ecuador,ECU,1994,-200.15317
Ecuador,ECU,1995,-177.25404
Ecuador,ECU,1996,-160.39117
Ecuador,ECU,1997,-144.82278
Ecuador,ECU,1998,-137.87268
Ecuador,ECU,1999,-157.39993
Ecuador,ECU,2000,-169.1348
Ecuador,ECU,2001,-155.4163
Ecuador,ECU,2002,-131.04701
Ecuador,ECU,2003,-123.53776
Ecuador,ECU,2004,-168.17067
Ecuador,ECU,2005,-149.12926
Ecuador,ECU,2006,-153.09402
Ecuador,ECU,2007,-129.4667
Ecuador,ECU,2008,-150.58345
Ecuador,ECU,2009,-118.84378
Ecuador,ECU,2010,-106.15226
Ecuador,ECU,2011,-104.75
Ecuador,ECU,2012,-108.89053
Ecuador,ECU,2013,-105.56654
Ecuador,ECU,2014,-98.81867
Ecuador,ECU,2015,-101.688515
Ecuador,ECU,2016,-113.62961
Ecuador,ECU,2017,-104.55086
Ecuador,ECU,2018,-98.711525
Ecuador,ECU,2019,-95.754234
Ecuador,ECU,2020,-105.89822
Ecuador,ECU,2021,-75.60515
Ecuador,ECU,2022,-69.40131
Egypt,EGY,1990,-61.77634
Egypt,EGY,1991,-61.853466
Egypt,EGY,1992,-66.2495
Egypt,EGY,1993,-65.8452
Egypt,EGY,1994,-67.71687
Egypt,EGY,1995,-60.071957
Egypt,EGY,1996,-46.321003
Egypt,EGY,1997,-38.207664
Egypt,EGY,1998,-30.314672
Egypt,EGY,1999,-31.285202
Egypt,EGY,2000,-23.175985
Egypt,EGY,2001,-17.843203
Egypt,EGY,2002,-19.27996
Egypt,EGY,2003,-19.322624
Egypt,EGY,2004,-11.467272
Egypt,EGY,2005,-22.49185
Egypt,EGY,2006,-20.940594
Egypt,EGY,2007,-19.334967
Egypt,EGY,2008,-21.08478
Egypt,EGY,2009,-16.96922
Egypt,EGY,2010,-15.28601
Egypt,EGY,2011,-9.093645
Egypt,EGY,2012,-3.8222377
Egypt,EGY,2013,0.7519156
Egypt,EGY,2014,8.092744
Egypt,EGY,2015,12.75079
Egypt,EGY,2016,19.059595
Egypt,EGY,2017,14.038974
Egypt,EGY,2018,4.997151
Egypt,EGY,2019,-0.5312654
Egypt,EGY,2020,-0.068341754
Egypt,EGY,2021,3.9584305
Egypt,EGY,2022,9.250543
El Salvador,SLV,1990,32.05348
El Salvador,SLV,1991,37.633186
El Salvador,SLV,1992,39.75994
El Salvador,SLV,1993,44.605663
El Salvador,SLV,1994,44.179066
El Salvador,SLV,1995,49.276844
El Salvador,SLV,1996,45.558365
El Salvador,SLV,1997,48.698654
El Salvador,SLV,1998,51.401855
El Salvador,SLV,1999,48.462917
El Salvador,SLV,2000,59.872955
El Salvador,SLV,2001,56.65408
El Salvador,SLV,2002,55.98359
El Salvador,SLV,2003,57.517017
El Salvador,SLV,2004,57.277763
El Salvador,SLV,2005,54.229668
El Salvador,SLV,2006,53.502167
El Salvador,SLV,2007,56.263195
El Salvador,SLV,2008,50.574497
El Salvador,SLV,2009,50.965736
El Salvador,SLV,2010,49.375187
El Salvador,SLV,2011,49.69928
El Salvador,SLV,2012,49.56978
El Salvador,SLV,2013,52.71782
El Salvador,SLV,2014,56.10994
El Salvador,SLV,2015,58.39887
El Salvador,SLV,2016,58.37627
El Salvador,SLV,2017,54.946926
El Salvador,SLV,2018,57.451912
El Salvador,SLV,2019,61.322796
El Salvador,SLV,2020,51.479107
El Salvador,SLV,2021,56.933113
El Salvador,SLV,2022,59.505444
Equatorial Guinea,GNQ,1994,-37.55812
Equatorial Guinea,GNQ,1995,-71.97896
Equatorial Guinea,GNQ,1996,-405.54767
Equatorial Guinea,GNQ,1997,-1422.9547
Equatorial Guinea,GNQ,1998,-1983.8618
Equatorial Guinea,GNQ,1999,-2205.832
Equatorial Guinea,GNQ,2000,-2382.8877
Equatorial Guinea,GNQ,2001,-3300.1472
Equatorial Guinea,GNQ,2002,-2747.5076
Equatorial Guinea,GNQ,2003,-2902.1926
Equatorial Guinea,GNQ,2004,-1182.9901
Equatorial Guinea,GNQ,2005,-1124.4746
Equatorial Guinea,GNQ,2006,-1313.0502
Equatorial Guinea,GNQ,2007,-1282.7102
Equatorial Guinea,GNQ,2008,-1423.6558
Equatorial Guinea,GNQ,2009,-1274.8246
Equatorial Guinea,GNQ,2010,-1169.2262
Equatorial Guinea,GNQ,2011,-1056.0502
Equatorial Guinea,GNQ,2012,-1080.4064
Equatorial Guinea,GNQ,2013,-823.9463
Equatorial Guinea,GNQ,2014,-906.97656
Equatorial Guinea,GNQ,2015,-988.3027
Equatorial Guinea,GNQ,2016,-744.86993
Equatorial Guinea,GNQ,2017,-780.5721
Equatorial Guinea,GNQ,2018,-517.42523
Equatorial Guinea,GNQ,2019,-499.98654
Equatorial Guinea,GNQ,2020,-542.2321
Equatorial Guinea,GNQ,2021,-418.31137
Equatorial Guinea,GNQ,2022,-422.76923
Eritrea,ERI,1992,44.78863
Eritrea,ERI,1993,40.009853
Eritrea,ERI,1994,47.39713
Eritrea,ERI,1995,40.601288
Eritrea,ERI,1996,42.53985
Eritrea,ERI,1997,33.015343
Eritrea,ERI,2004,34.78975
Estonia,EST,1990,42.04464
Estonia,EST,1991,40.123352
Estonia,EST,1992,35.84785
Estonia,EST,1993,37.623642
Estonia,EST,1994,35.376072
Estonia,EST,1995,33.60837
Estonia,EST,1996,30.902924
Estonia,EST,1997,30.960386
Estonia,EST,1998,38.430347
Estonia,EST,1999,36.21651
Estonia,EST,2000,34.74931
Estonia,EST,2001,34.433334
Estonia,EST,2002,32.859684
Estonia,EST,2003,30.142616
Estonia,EST,2004,31.089281
Estonia,EST,2005,27.826416
Estonia,EST,2006,31.595207
Estonia,EST,2007,25.667673
Estonia,EST,2008,28.802559
Estonia,EST,2009,28.332233
Estonia,EST,2010,15.411623
Estonia,EST,2011,14.3265505
Estonia,EST,2012,22.467276
Estonia,EST,2013,15.849618
Estonia,EST,2014,12.46566
Estonia,EST,2015,12.008668
Estonia,EST,2016,8.586163
Estonia,EST,2017,4.8111243
Estonia,EST,2018,1.4387714
Estonia,EST,2019,5.117667
Estonia,EST,2020,11.442414
Estonia,EST,2021,1.6717118
Estonia,EST,2022,6.81877
Estonia,EST,2023,1.7878426
Eswatini,SWZ,1997,15.441048
Eswatini,SWZ,1998,16.835115
Eswatini,SWZ,1999,12.822047
Eswatini,SWZ,2000,14.578679
Eswatini,SWZ,2001,18.588558
Eswatini,SWZ,2002,12.062669
Eswatini,SWZ,2003,9.346057
Eswatini,SWZ,2004,5.6975684
Eswatini,SWZ,2005,8.774011
Eswatini,SWZ,2006,10.887432
Eswatini,SWZ,2007,10.8294935
Eswatini,SWZ,2008,10.276989
Eswatini,SWZ,2009,12.967949
Eswatini,SWZ,2010,12.851158
Eswatini,SWZ,2011,23.419504
Eswatini,SWZ,2012,26.477995
Eswatini,SWZ,2013,19.11631
Eswatini,SWZ,2014,22.699617
Eswatini,SWZ,2015,23.27068
Eswatini,SWZ,2016,25.707922
Eswatini,SWZ,2017,29.76289
Eswatini,SWZ,2018,29.10896
Eswatini,SWZ,2019,31.47877
Eswatini,SWZ,2020,26.880352
Eswatini,SWZ,2021,25.438086
Eswatini,SWZ,2022,20.552956
Ethiopia,ETH,1990,5.7127833
Ethiopia,ETH,1991,5.679872
Ethiopia,ETH,1992,3.0759194
Ethiopia,ETH,1993,3.7904134
Ethiopia,ETH,1994,4.2462397
Ethiopia,ETH,1995,4.616708
Ethiopia,ETH,1996,4.804174
Ethiopia,ETH,1997,4.4880195
Ethiopia,ETH,2011,7.076781
Ethiopia,ETH,2012,7.417001
Ethiopia,ETH,2013,8.22809
Ethiopia,ETH,2014,9.159513
Ethiopia,ETH,2015,9.360818
Ethiopia,ETH,2016,10.21686
Ethiopia,ETH,2017,10.520501
Ethiopia,ETH,2018,11.236527
Ethiopia,ETH,2019,12.044911
Ethiopia,ETH,2020,9.525699
Ethiopia,ETH,2021,11.144845
Ethiopia,ETH,2022,10.792496
Europe and Central Asia (WB),,1990,13.682675
Europe and Central Asia (WB),,1991,15.625577
Europe and Central Asia (WB),,1992,15.992424
Europe and Central Asia (WB),,1993,14.931713
Europe and Central Asia (WB),,1994,13.470971
Europe and Central Asia (WB),,1995,14.258981
Europe and Central Asia (WB),,1996,13.685958
Europe and Central Asia (WB),,1997,13.778115
Europe and Central Asia (WB),,1998,14.732765
Europe and Central Asia (WB),,1999,12.7469845
Europe and Central Asia (WB),,2000,12.4074955
Europe and Central Asia (WB),,2001,12.265969
Europe and Central Asia (WB),,2002,10.582898
Europe and Central Asia (WB),,2003,10.481548
Europe and Central Asia (WB),,2004,9.575632
Europe and Central Asia (WB),,2005,9.843255
Europe and Central Asia (WB),,2006,11.092515
Europe and Central Asia (WB),,2007,9.244254
Europe and Central Asia (WB),,2008,10.243509
Europe and Central Asia (WB),,2009,7.4569798
Europe and Central Asia (WB),,2010,6.9238257
Europe and Central Asia (WB),,2011,7.2594705
Europe and Central Asia (WB),,2012,6.0291986
Europe and Central Asia (WB),,2013,4.2225494
Europe and Central Asia (WB),,2014,3.6012344
Europe and Central Asia (WB),,2015,2.940173
Europe and Central Asia (WB),,2016,2.7308712
Europe and Central Asia (WB),,2017,3.1868644
Europe and Central Asia (WB),,2018,1.8309008
Europe and Central Asia (WB),,2019,2.1715689
Europe and Central Asia (WB),,2020,-0.34226048
Europe and Central Asia (WB),,2021,1.5655884
Europe and Central Asia (WB),,2022,5.106494
Europe and Central Asia (WB),,2023,48.96845
European Union (27),,1990,51.749928
European Union (27),,1991,52.180313
European Union (27),,1992,53.611393
European Union (27),,1993,52.11069
European Union (27),,1994,53.237885
European Union (27),,1995,53.98091
European Union (27),,1996,54.647556
European Union (27),,1997,55.616512
European Union (27),,1998,57.61753
European Union (27),,1999,57.259426
European Union (27),,2000,58.678154
European Union (27),,2001,58.086697
European Union (27),,2002,58.62658
European Union (27),,2003,59.281136
European Union (27),,2004,59.355137
European Union (27),,2005,60.431187
European Union (27),,2006,61.02684
European Union (27),,2007,60.163624
European Union (27),,2008,61.364582
European Union (27),,2009,60.03273
European Union (27),,2010,58.46597
European Union (27),,2011,59.282356
European Union (27),,2012,57.65466
European Union (27),,2013,56.604305
European Union (27),,2014,57.260254
European Union (27),,2015,58.980564
European Union (27),,2016,59.28082
European Union (27),,2017,60.838066
European Union (27),,2018,61.603363
European Union (27),,2019,64.410286
European Union (27),,2020,60.279865
European Union (27),,2021,58.433243
European Union (27),,2022,66.70644
European Union (27),,2023,63.50098
Finland,FIN,1990,62.814926
Finland,FIN,1991,58.40323
Finland,FIN,1992,57.5788
Finland,FIN,1993,57.194088
Finland,FIN,1994,67.04859
Finland,FIN,1995,54.418804
Finland,FIN,1996,55.943634
Finland,FIN,1997,57.20761
Finland,FIN,1998,54.56389
Finland,FIN,1999,51.987602
Finland,FIN,2000,57.116592
Finland,FIN,2001,56.76756
Finland,FIN,2002,53.732395
Finland,FIN,2003,60.627975
Finland,FIN,2004,56.05381
Finland,FIN,2005,55.85242
Finland,FIN,2006,55.462254
Finland,FIN,2007,54.66366
Finland,FIN,2008,55.931973
Finland,FIN,2009,55.442585
Finland,FIN,2010,49.332752
Finland,FIN,2011,54.55214
Finland,FIN,2012,47.491123
Finland,FIN,2013,50.095364
Finland,FIN,2014,50.30632
Finland,FIN,2015,48.588715
Finland,FIN,2016,46.740883
Finland,FIN,2017,45.34116
Finland,FIN,2018,46.880733
Finland,FIN,2019,44.531754
Finland,FIN,2020,43.98634
Finland,FIN,2021,38.722042
Finland,FIN,2022,42.331253
Finland,FIN,2023,31.826513
France,FRA,1990,53.273792
France,FRA,1991,53.269234
France,FRA,1992,52.88979
France,FRA,1993,48.67863
France,FRA,1994,48.39985
France,FRA,1995,48.686108
France,FRA,1996,49.243877
France,FRA,1997,49.89076
France,FRA,1998,52.24308
France,FRA,1999,52.653866
France,FRA,2000,52.659718
France,FRA,2001,51.62806
France,FRA,2002,51.99023
France,FRA,2003,51.901737
France,FRA,2004,52.240036
France,FRA,2005,53.06794
France,FRA,2006,52.991444
France,FRA,2007,51.970253
France,FRA,2008,52.300518
France,FRA,2009,52.44618
France,FRA,2010,50.37099
France,FRA,2011,50.839985
France,FRA,2012,49.966705
France,FRA,2013,49.768196
France,FRA,2014,47.90375
France,FRA,2015,47.622173
France,FRA,2016,49.184162
France,FRA,2017,50.71372
France,FRA,2018,48.797226
France,FRA,2019,49.612823
France,FRA,2020,45.75125
France,FRA,2021,45.553135
France,FRA,2022,54.352528
France,FRA,2023,47.15135
Gabon,GAB,1990,-1029.2183
Gabon,GAB,1991,-1149.0026
Gabon,GAB,1992,-1056.9197
Gabon,GAB,1993,-1088.746
Gabon,GAB,1994,-1393.1384
Gabon,GAB,1995,-1355.3704
Gabon,GAB,1996,-1310.898
Gabon,GAB,1997,-1309.4763
Gabon,GAB,1998,-1158.6378
Gabon,GAB,1999,-1059.8186
Gabon,GAB,2000,-917.46674
Gabon,GAB,2001,-794.0321
Gabon,GAB,2002,-644.9558
Gabon,GAB,2003,-575.91205
Gabon,GAB,2004,-507.73456
Gabon,GAB,2005,-423.2269
Gabon,GAB,2006,-335.1803
Gabon,GAB,2007,-307.14978
Gabon,GAB,2008,-264.25375
Gabon,GAB,2009,-240.00874
Gabon,GAB,2010,-243.26332
Gabon,GAB,2011,-274.2708
Gabon,GAB,2012,-296.8711
Gabon,GAB,2013,-189.75264
Gabon,GAB,2014,-195.2663
Gabon,GAB,2015,-203.76402
Gabon,GAB,2016,-199.6199
Gabon,GAB,2017,-195.86134
Gabon,GAB,2018,-172.01353
Gabon,GAB,2019,-210.2251
Gabon,GAB,2020,-205.64908
Gabon,GAB,2021,-190.1151
Gabon,GAB,2022,-187.59703
Georgia,GEO,1990,85.114006
Georgia,GEO,1991,87.54243
Georgia,GEO,1992,86.086296
Georgia,GEO,1993,79.36333
Georgia,GEO,1994,81.10277
Georgia,GEO,1995,69.184364
Georgia,GEO,1996,61.036346
Georgia,GEO,1997,60.9808
Georgia,GEO,1998,59.576942
Georgia,GEO,1999,57.16689
Georgia,GEO,2000,54.32003
Georgia,GEO,2001,50.421356
Georgia,GEO,2002,47.24178
Georgia,GEO,2003,49.27874
Georgia,GEO,2004,55.086105
Georgia,GEO,2005,66.814644
Georgia,GEO,2006,70.751305
Georgia,GEO,2007,69.49039
Georgia,GEO,2008,65.40149
Georgia,GEO,2009,63.055202
Georgia,GEO,2010,59.229427
Georgia,GEO,2011,69.49619
Georgia,GEO,2012,71.42111
Georgia,GEO,2013,67.832306
Georgia,GEO,2014,71.01898
Georgia,GEO,2015,73.83383
Georgia,GEO,2016,73.09864
Georgia,GEO,2017,74.407166
Georgia,GEO,2018,77.333435
Georgia,GEO,2019,80.72239
Georgia,GEO,2020,80.63174
Georgia,GEO,2021,78.155304
Georgia,GEO,2022,79.584206
Germany,DEU,1990,47.628185
Germany,DEU,1991,52.63522
Germany,DEU,1992,55.661568
Germany,DEU,1993,56.71539
Germany,DEU,1994,58.065357
Germany,DEU,1995,58.11396
Germany,DEU,1996,60.0135
Germany,DEU,1997,60.75808
Germany,DEU,1998,62.480614
