Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024 Provisional
Australia,Natural gas,Production (PJ),01. Australia,04. Natural gas,01. Production (PJ),75.064501,108.141301,141.579899,162.134998,175.484702,187.618501,236.529,256.104002,290.8683,312.629399,365.609702,403.222502,421.626599,441.065702,470.566799,513.982801,530.035202,549.429301,564.993001,717.605998,746.330402,812.3498989999999,873.777599,941.5197,1046.647799,1074.178802,1069.871401,1112.045401,1151.5068,1194.923702,1219.088702,1270.281601,1239.768902,1247.336999,1312.752601,1510.317,1602.307799,1669.4406,1749.736801,1862.279098,1994.7996,1910.5767,2260.665901,2320.799402,2435.706898,2894.437429,3574.499964,4087.076478,4933.564627000001,5321.4661,5135.685906000001,5515.007541,5561.799,5498.052261
Australia,Natural gas,Imports (PJ),01. Australia,04. Natural gas,02. Imports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.722899,195.905702,185.0589,218.104199,190.458001,199.257298,174.220201,209.416501,210.399298,186.9156,203.796899,185.867099,167.863499,181.782001,161.767799,186.815698,136.845901,43.2855,..
Australia,Natural gas,Exports (PJ),01. Australia,04. Natural gas,03. Exports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98.370001,-166.500001,-211.860001,-248.945399,-288.663301,-345.6414,-370.485,-361.169998,-374.535901,-382.829399,-387.924299,-368.6733,-372.078898,-383.182199,-387.4626,-518.431498,-588.951001,-701.7084,-669.685501,-755.639098,-875.9997010000001,-978.538498,-925.032601,-1152.378902,-1139.777998,-1229.367601,-1821.708948,-2619.982524,-3097.12913,-3750.579234,-3972.122425,-3882.999608,-4173.094439,-4086.853221,-4015.347714
Australia,Natural gas,Total energy supply (PJ),01. Australia,04. Natural gas,04. Total energy supply (PJ),75.064501,108.141301,141.579899,162.134998,175.484702,187.618501,236.529,256.104002,290.8683,312.629399,365.609702,403.222502,421.626599,441.065702,470.566799,513.982801,530.035202,549.429301,564.993001,619.2360010000001,579.8304009999999,600.489902,624.8322,652.856399,701.006399,703.693802,708.701399,737.5095010000001,768.6774009999999,806.999399,850.415401,788.5160330000001,856.586698,859.8744,794.3210990000001,965.088901,1096.505101,1184.813999,1212.201901,1176.737398,1215.5184,1159.7643,1317.7035,1385.643152,1390.397941,1276.406672,1143.239611,1158.225203,1352.011366,1481.732092,1458.861609,1503.81088,1518.99292,1494.251679
Australia,Natural gas,"Electricity, CHP and heat plants (PJ)",01. Australia,04. Natural gas,"05. Electricity, CHP and heat plants (PJ)",-21.523501,-26.271002,-33.012901,-29.990701,-28.7019,-33.728401,-44.41049700000001,-48.062701,-56.005199,-64.122299,-89.2449,-109.497598,-98.56259700000001,-111.627,-99.908101,-120.914997,-116.099097,-125.798401,-129.239101,-145.3302,-109.323901,-118.752302,-122.729401,-131.680801,-149.095799,-133.237801,-129.724201,-139.5855,-161.523001,-169.993802,-184.7781,-320.756399,-203.627702,-218.674802,-226.3689,-215.9694,-302.138104,-333.793802,-385.335003,-408.737698,-422.037898,-463.1274,-465.733804,-477.7434010000001,-497.719801,-503.202599,-490.106992,-509.9608679999999,-501.088563,-525.308606,-466.696253,-463.4073079999999,-464.606622,..
Australia,Natural gas,"Oil refineries, transformation (PJ)",01. Australia,04. Natural gas,"06. Oil refineries, transformation (PJ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Natural gas,Total final consumption (PJ),01. Australia,04. Natural gas,07. Total final consumption (PJ),42.2379,70.188298,88.45739999999999,102.603601,115.149598,126.0252,145.728901,162.676799,181.109701,210.5055,228.6198,238.0203,248.0436,255.2544,287.2125,306.9171,325.853101,331.065001,342.326702,362.377802,364.6917,371.667599,380.690099,398.294098,418.300199,424.646102,431.740798,445.654799,455.348702,476.844298,503.1162,494.640899,529.3062,539.1225000000001,516.239101,516.258901,536.283,538.882199,505.986302,515.1501020000001,522.032401,522.341098,544.487399,558.9144,550.2752979999999,521.701816,519.85856,520.937867,510.17708,519.686311,529.376128,525.23365,506.141574,..
Australia,Natural gas,Industry (PJ),01. Australia,04. Natural gas,08. Industry (PJ),24.116399,42.20280200000001,55.0107,69.65100199999999,76.044601,84.39480100000002,95.48100000000001,107.586902,118.0206,143.244002,156.7053,156.4254,157.533299,160.5618,186.444899,201.574801,211.577401,218.4102,225.524699,233.469002,235.882801,237.4371,240.5799,257.174102,264.926699,263.483999,266.214601,274.7808020000001,281.5614,297.974698,319.4991,315.928802,331.113601,339.696001,316.1061,312.888599,330.7086,327.4821010000001,298.5183,298.840499,301.700699,301.234499,294.552002,294.338701,279.636301,270.854002,267.554812,266.38201,260.769194,261.51133,269.596505,263.690823,256.814824,..
Australia,Natural gas,Transport (PJ),01. Australia,04. Natural gas,09. Transport (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384298,0.377101,0.411299,0.429302,0.435599,0.415799,4.250699,5.131798,6.122701,7.014598,7.887600000000001,8.331301,9.075601,9.705601000000001,10.844101,12.7449,13.787999,13.684501,14.937301,14.149801,15.246002,16.164,16.7715,17.110798,12.633301,12.527998,11.907,12.0249,12.833099,12.4191,13.205699,15.14631,15.606691,17.283939,19.386048,19.095375,16.575441,17.516081,17.255507,..
Australia,Natural gas,Residential (PJ),01. Australia,04. Natural gas,10. Residential (PJ),10.5849,17.811899,19.522801,21.2337,25.381801,26.896501,32.8203,35.1909,38.925002,40.54860100000001,44.027099,49.686301,51.7554,54.539999,57.979799,61.79759900000001,66.951902,65.395798,68.492699,79.1064,80.45460000000001,83.99700100000001,88.001102,86.569199,94.18950199999999,100.153799,101.513701,104.615098,103.649401,106.660798,109.444501,112.399201,112.448702,112.8087,115.5555,119.260801,121.074301,123.175798,127.005301,129.700801,133.246798,135.72,139.324499,143.0235,146.044799,139.7318,144.680363,141.218599,142.111715,150.335331,149.178606,147.92651,132.362383,..
Australia,Natural gas,Commercial and public services (PJ),01. Australia,04. Natural gas,11. Commercial and public services (PJ),3.7683,5.652,6.406202,5.102100999999999,6.899398000000001,7.939801,9.1863,10.154698,12.148201,13.591801,14.9103,17.774101,19.409402,20.7243,22.367698,23.275799,24.952499,26.489699,27.947698,30.544201,31.668302,33.623098,34.885799,35.53649900000001,38.6586,40.752,41.445899,43.933499,44.6103,45.180002,46.067398,37.997998,39.606299,39.905098,40.1472,38.899802,38.836799,39.43260100000001,41.9355,43.79399900000001,45.665101,45.626398,45.482402,49.212899,50.8023,39.956345,40.345788,41.011695,41.114883,38.838825,40.218212,43.24758,45.727782,..
Australia,Natural gas,Other final consumption (PJ),01. Australia,04. Natural gas,12. Other final consumption (PJ),3.7683,4.521602,7.517701,6.616802,6.823802,6.7941,8.241301,9.744299999999999,12.015898,13.1211,12.9771,14.134499,19.345499,19.428301,20.035802,19.891801,21.96,20.340002,19.925999,18.8424,12.435298,11.478602,11.100601,11.9997,12.637797,11.924999,13.491,12.619798,14.683497,14.2839,14.317198,14.6304,31.200297,32.5629,29.184298,29.045699,28.8918,31.6809,25.893897,30.2868,29.512799,27.735302,52.295402,59.920201,60.586203,56.013363,51.67091000000001,55.041619,46.795244,49.90545400000001,53.807364,52.852656,53.981082,..
Australia,Nuclear,Production (PJ),01. Australia,05. Nuclear,01. Production (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,Imports (PJ),01. Australia,05. Nuclear,02. Imports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,Exports (PJ),01. Australia,05. Nuclear,03. Exports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,Total energy supply (PJ),01. Australia,05. Nuclear,04. Total energy supply (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Nuclear,"Electricity, CHP and heat plants (PJ)",01. Australia,05. Nuclear,"05. Electricity, CHP and heat plants (PJ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,"Oil refineries, transformation (PJ)",01. Australia,05. Nuclear,"06. Oil refineries, transformation (PJ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Total final consumption (PJ),01. Australia,05. Nuclear,07. Total final consumption (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Industry (PJ),01. Australia,05. Nuclear,08. Industry (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Transport (PJ),01. Australia,05. Nuclear,09. Transport (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Residential (PJ),01. Australia,05. Nuclear,10. Residential (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Commercial and public services (PJ),01. Australia,05. Nuclear,11. Commercial and public services (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Nuclear,Other final consumption (PJ),01. Australia,05. Nuclear,12. Other final consumption (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Renewables and waste,Production (PJ),01. Australia,06. Renewables and waste,01. Production (PJ),190.6666,193.576803,188.789598,201.659998,207.788397,210.009001,203.221201,204.436198,204.352395,198.692197,211.986598,216.602599,209.614202,205.677596,216.280203,204.008194,203.496199,209.053799,216.469003,220.212798,225.080597,205.523396,237.676999,232.6352,239.4118,262.673397,275.121201,266.3514,269.971002,273.501596,277.1242,289.031601,283.63616,279.863775,274.835382,282.880983,292.069812,299.773297,237.497934,283.730221,293.8996990000001,293.105721,325.286157,335.804551,338.948674,350.721838,379.381346,383.4076459999999,400.492771,418.393816,463.613203,510.52543,551.791557,549.3219550000001
Australia,Renewables and waste,Imports (PJ),01. Australia,06. Renewables and waste,02. Imports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147,0.001545,0,0,0,0,0,0,0,7.5e-05,0,0,0,0,0,0,0,0,0,0,0
Australia,Renewables and waste,Exports (PJ),01. Australia,06. Renewables and waste,03. Exports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Renewables and waste,Total energy supply (PJ),01. Australia,06. Renewables and waste,04. Total energy supply (PJ),190.6666,193.576803,188.789598,201.659998,207.788397,210.009001,203.221201,204.436198,204.352395,198.692197,211.986598,216.602599,209.614202,205.677596,216.280203,204.008194,203.496199,209.053799,216.469003,220.212798,225.080597,205.523396,237.676999,232.6352,239.4118,262.673397,275.121201,266.3514,269.971002,273.501596,277.1242,289.031601,283.638597,279.861606,274.842403,282.876399,292.0690039999999,299.776191,237.498403,283.736196,293.899699,293.105721,325.286232,335.8045510000001,338.948674,350.721838,379.381346,383.407646,400.492771,418.393816,463.613203,510.52543,551.791557,549.3316060000001
Australia,Renewables and waste,"Electricity, CHP and heat plants (PJ)",01. Australia,06. Renewables and waste,"05. Electricity, CHP and heat plants (PJ)",-43.177602,-43.178799,-42.54459900000001,-53.05100100000001,-59.058402,-60.338998,-52.550201,-54.836198,-60.344399,-51.209199,-55.52160300000001,-55.137602,-48.846198,-48.8016,-54.655199,-81.89020300000001,-78.632203,-81.15580100000001,-81.72100200000001,-80.61580000000001,-86.63860000000001,-79.37639800000001,-83.699998,-83.05919899999999,-82.06480099999999,-82.904397,-87.36519699999998,-84.206403,-88.59800100000001,-88.331599,-93.4692,-94.548603,-135.530999,-140.157799,-141.558204,-148.127398,-146.798,-152.277002,-90.45319699999999,-98.96000000000001,-112.101202,-109.7296,-129.586798,-148.118203,-142.455,-158.121997,-172.39803,-188.823239,-213.522572,-239.859599,-279.134974,-325.080569,-356.511388,..
Australia,Renewables and waste,"Oil refineries, transformation (PJ)",01. Australia,06. Renewables and waste,"06. Oil refineries, transformation (PJ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Renewables and waste,Total final consumption (PJ),01. Australia,06. Renewables and waste,07. Total final consumption (PJ),147.488002,150.397999,146.244999,148.614,148.728998,149.669999,150.672,149.599003,144.007996,147.483999,156.463999,161.463996,160.769,156.872999,161.624003,122.117999,124.864,127.897998,134.748001,139.596998,138.441997,126.146998,153.977001,149.576001,157.346998,179.769,187.756,182.144996,181.373,185.170001,183.655004,194.482998,148.107598,139.703803,133.284203,134.748997,145.270999,147.499193,159.567205,184.775199,181.798501,183.375129,195.669394,187.685351,196.771679,192.600834,206.983313,194.584402,186.970196,178.534217,184.478229,185.44486,195.280165,..
Australia,Renewables and waste,Industry (PJ),01. Australia,06. Renewables and waste,08. Industry (PJ),63.752002,62.474998,62.508999,72.667001,75.99799800000001,79.84599800000001,83.559999,85.134002,77.837,79.417002,86.13,91.209999,90.40200100000001,86.422,90.874,49.627999,52.459,53.693001,60.543004,62.091998,58.861999,44.38799700000001,57.714004,64.641002,72.315996,97.842003,105.144,100.384999,100.314999,103.033003,99.834003,106.637001,67.12700199999999,69.025,68.872002,69.733997,72.386996,73.290997,83.763001,110.720001,107.354999,107.333998,117.616,110.032998,119.832002,119.343001,137.500445,123.899583,115.809534,108.125705,112.800975,111.742786,117.548421,..
Australia,Renewables and waste,Transport (PJ),01. Australia,06. Renewables and waste,09. Transport (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9296,0.964802,0.7772000000000001,2.066002,4.643999,6.731198000000001,8.2392,7.015197000000001,9.430503000000002,9.638127,10.181397,10.585352,10.318678,6.755833,4.167202000000001,5.021602,5.370002,4.415198,3.669408,4.004779,4.593618999999999,..
Australia,Renewables and waste,Residential (PJ),01. Australia,06. Renewables and waste,10. Residential (PJ),83.736,87.923001,83.736,74.77500099999999,71.662998,68.798,66.090003,63.427001,65.099,67.13799600000002,69.345998,69.25799900000001,69.383,69.65600099999999,70.00900299999999,72.49,72.405,74.204997,74.204997,77.504999,79.57999799999999,81.75899700000001,96.26300200000001,84.934999,85.03100200000002,81.31399900000001,82.098003,81.355,80.65299900000001,81.726998,83.242,87.252,78.291,68.89999800000001,62.639,61.84500199999999,67.115999,66.283001,66.279,65.711998,64.059003,64.777002,65.561001,64.629002,64.285003,63.682002,64.034037,64.394077,64.699257,65.122023,66.645516,68.04280100000001,71.532952,..
Australia,Renewables and waste,Commercial and public services (PJ),01. Australia,06. Renewables and waste,11. Commercial and public services (PJ),0,0,0,1.171998,1.067998,1.026,1.022002,1.038,1.072001,0.929001,0.988001,0.9960019999999999,0.983998,0.7949980000000001,0.741001,0,0,0,0,0,0,0,0,0,0,0.6130019999999999,0.514001,0.405002,0.405002,0.410001,0.579001,0.5940019999999999,0.7599969999999999,0.814002,0.995998,1.103996,1.123996,1.194,1.286,1.327998,0.9540000000000001,1.625998,2.311,2.438003,2.336,2.819998,1.28163,1.269144,1.091406,0.871289,1.36233,1.654498,1.605173,..
Australia,Renewables and waste,Other final consumption (PJ),01. Australia,06. Renewables and waste,12. Other final consumption (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Electricity,Production (PJ),01. Australia,07. Electricity,01. Production (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,Imports (PJ),01. Australia,07. Electricity,02. Imports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,Exports (PJ),01. Australia,07. Electricity,03. Exports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,Total energy supply (PJ),01. Australia,07. Electricity,04. Total energy supply (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Electricity,"Electricity, CHP and heat plants (PJ)",01. Australia,07. Electricity,"05. Electricity, CHP and heat plants (PJ)",190.962,200.098799,231.8796,250.570798,264.8844,275.011197,296.953199,308.8583980000001,326.3148,342.842403,367.948799,375.8868,379.8612,401.4143990000001,430.7760039999999,451.3463970000001,473.4828000000001,497.858401,529.495205,555.4332019999999,563.529598,572.8535969999999,587.649597,601.8083960000001,622.0980030000001,638.189997,657.3564,702.068402,733.0571990000001,755.5104,807.3539989999999,818.5608030000001,794.109607,821.5667990000001,822.049195,837.8171990000001,874.7244010000001,875.0627999999999,893.1420020000002,909.410403,913.5828,903.225603,897.606001,891.151198,905.796001,923.345999,928.0132810000002,939.020762,949.18226,953.253265,954.415081,974.9435809999999,984.8841500000001,..
Australia,Electricity,"Oil refineries, transformation (PJ)",01. Australia,07. Electricity,"06. Oil refineries, transformation (PJ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Australia,Electricity,Total final consumption (PJ),01. Australia,07. Electricity,07. Total final consumption (PJ),162.971998,171.943201,188.863199,209.1528,221.324401,229.823999,246.7404,257.126402,271.818,285.2352,301.917601,312.818399,315.522,336.445198,353.051998,375.256801,392.644799,416.8188,441.5688,465.170399,474.1776,478.634398,492.746401,506.080798,521.564401,536.252399,553.9356,587.462401,606.6216,621.896399,649.4327979999999,688.021198,665.7696,681.5412,681.2208009999999,693.4608020000001,725.6052020000001,728.5032,754.832172,763.118833,769.653227,760.863015,760.623836,755.072407,768.221127,773.58773,766.870269,774.410332,779.464971,779.9660060000001,778.489916,795.026558,807.7573860000001,..
Australia,Electricity,Industry (PJ),01. Australia,07. Electricity,08. Industry (PJ),70.531201,73.46879799999999,83.487601,95.76,97.304401,99.1584,103.874399,106.225199,112.031998,117.0468,122.914802,125.1828,123.692399,140.245202,155.044799,164.552402,172.817999,187.797599,204.289199,213.0624,214.1316,216.604801,223.556401,232.534801,234.370801,236.480399,242.2764,263.3508,272.555999,277.297198,303.904798,315.7308,259.635601,263.030401,266.616002,272.376,284.101201,281.530799,294.816976,302.671635,299.007226,293.219419,291.903838,292.969207,283.959477,286.434546,276.942564,280.433802,281.146408,279.516236,282.420699,283.067082,287.434312,..
Australia,Electricity,Transport (PJ),01. Australia,07. Electricity,09. Transport (PJ),2.3508,2.361598,2.368799,2.523602,2.631601,2.682001,2.869201,2.916002,2.872798,3.2112,3.4452,3.654,3.7692,3.9528,4.237201,4.701601,4.9068,5.49,6.213601,6.508799,6.5808,6.760799,6.803998,6.9552,7.149602,7.430402,7.678801000000001,7.851598,8.168401,8.406002,8.730001,7.826402,12.203999,12.711598,12.4416,13.2804,13.870801,14.525998,15.3072,13.208399,13.805998,14.6556,15.9804,16.415999,20.360291,21.696663,21.178003,21.462123,22.516652,22.995279,23.377483,24.281594,24.824224,..
Australia,Electricity,Residential (PJ),01. Australia,07. Electricity,10. Residential (PJ),59.860798,64.62360100000001,67.226401,71.09280199999999,79.64280000000001,83.591999,91.144798,95.500799,101.541598,104.291999,109.796402,115.225199,116.409599,119.754002,117.273599,124.084799,128.008802,130.1868,131.853599,138.751201,141.296399,141.544801,146.311201,146.023199,151.786799,155.530798,161.1936,166.2624,170.348399,175.550401,178.549201,184.5,192.448799,199.879201,197.438401,200.422798,206.5716,209.116802,216.212402,218.361599,225.1332,221.299201,217.936798,208.911598,202.797091,207.759533,213.326843,212.103049,218.346066,226.831178,235.926059,249.448648,249.845402,..
Australia,Electricity,Commercial and public services (PJ),01. Australia,07. Electricity,11. Commercial and public services (PJ),27.205198,28.339202,32.202002,36.2412,37.947602,40.52880200000001,44.737201,47.998798,51.066002,55.75680000000001,60.57,63.1764,65.494799,66.589199,70.192799,75.351598,79.9884,85.98960000000001,91.803599,98.308798,103.186801,104.425202,107.2728,110.840401,118.900799,127.328401,133.124401,140.086799,145.371599,150.264001,147.758402,174.006,191.6172,196.333199,196.1028,198.3852,211.834801,214.2504,220.1796,219.959998,221.230801,219.495598,226.796402,227.915998,252.626534,249.685072,248.322173,252.775538,249.628199,243.303564,229.304392,231.877955,238.360796,..
Australia,Electricity,Other final consumption (PJ),01. Australia,07. Electricity,12. Other final consumption (PJ),3.024,3.150002,3.578399,3.5352,3.798001,3.8628,4.114800000000001,4.485599000000001,4.3056,4.9284,5.191201,5.58,6.155999,5.903999,6.3036,6.566401,6.922798,7.354801,7.408798,8.539200999999998,8.982001,9.298799,8.802002,9.727200999999999,9.356401,9.482399,9.662402,9.9108,10.177198,10.378801,10.4904,5.958001,9.864,9.586801,8.621999,8.996399,9.226799000000002,9.079201,8.315998,8.917202000000001,10.475997,12.193201,8.006401,8.8596,8.477734,8.011915,7.100687,7.635819000000001,7.82765,7.319749,7.461288,6.351283,7.292652,..
Australia,Heat,Production (PJ),01. Australia,08. Heat,01. Production (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,Heat,Imports (PJ),01. Australia,08. Heat,02. Imports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
Australia,Heat,Exports (PJ),01. Australia,08. Heat,03. Exports (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
Australia,Heat,Total energy supply (PJ),01. Australia,08. Heat,04. Total energy supply (PJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,Heat,"Electricity, CHP and heat plants (PJ)",01. Australia,08. Heat,"05. Electricity, CHP and heat plants (PJ)",0,0,0,5.012002000000001,4.826999,4.060999,4.480002000000001,4.626,4.857002,5.442998999999999,4.688998,4.312002000000001,3.14,2.759001,3.446,3.383001,3.261999,3.169001,3.566999,2.268999,1.972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,Heat,"Oil refineries, transformation (PJ)",01. Australia,08. Heat,"06. Oil refineries, transformation (PJ)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,..
